customer_id,signup_date,city,country,device_type,operating_system,referral_source,funnel_stage_reached, order_value ,discount_used,last_active_timestamp,session_duration_seconds
CUST-00293,26/02/2024,London,United Kingdom,Mobile,iOS,Google Search,Purchased,57.96 ,No,11/03/2024 03:30,539
CUST-00653,22/09/2024,Toronto,Canada,Tablet,iPadOS,Instagram Ads,Checkout,,No,08/10/2024 19:28,1275
CUST-01727,27/10/2024,New York,United States,Mobile,iOS,Google Search,Viewed,,No,02/11/2024 21:42,775
CUST-01708,30/09/2024,Sydney,Australia,Mobile,iOS,Facebook Ads,Viewed,,No,04/10/2024 05:27,563
CUST-00976,12/03/2024,Manchester,United Kingdom,Mobile,iOS,Email Campaign,Added to Cart,,No,01/04/2024 06:40,1247
CUST-00071,27/10/2024,Chicago,United States,Mobile,Android,Direct,Added to Cart,,No,09/11/2024 15:26,450
CUST-01206,15/06/2024,New York,United States,Desktop,Windows,Email Campaign,Added to Cart,,No,15/06/2024 16:33,603
CUST-00572,30/04/2024,Leeds,United Kingdom,Mobile,iOS,Email Campaign,Viewed,,No,19/05/2024 23:10,1609
CUST-01177,16/09/2024,Chicago,United States,Mobile,Android,Direct,Added to Cart,,No,30/09/2024 00:43,1532
CUST-00426,11/08/2024,London,United Kingdom,Tablet,iPadOS,Email Campaign,Viewed,,No,13/08/2024 13:13,1793
CUST-01777,04/10/2024,Manchester,United Kingdom,Mobile,Android,Facebook Ads,Added to Cart,,No,10/10/2024 02:50,671
CUST-00107,12/09/2024,Berlin,Germany,Desktop,Windows,Referral,Added to Cart,,No,25/09/2024 04:44,1238
CUST-01608,14/04/2024,Toronto,Canada,Desktop,Windows,Affiliate,Checkout,,No,03/05/2024 19:20,851
CUST-01384,04/03/2024,Leeds,United Kingdom,Desktop,macOS,Referral,Added to Cart,,No,25/03/2024 04:09,1596
CUST-00922,27/12/2024,Berlin,Germany,Mobile,iOS,Facebook Ads,Purchased,265.83 ,Yes,01/01/2025 22:17,526
CUST-00470,20/05/2024,Dublin,Ireland,Desktop,Windows,Affiliate,Viewed,,No,03/06/2024 14:59,1744
CUST-00943,08/09/2024,Manchester,United Kingdom,Mobile,iOS,Email Campaign,Added to Cart,,No,09/09/2024 15:00,115
CUST-00593,20/06/2024,Melbourne,Australia,Desktop,Windows,Email Campaign,Added to Cart,,No,08/07/2024 04:07,1770
CUST-00229,30/08/2024,Melbourne,Australia,Mobile,Android,Facebook Ads,Viewed,,No,07/09/2024 12:55,232
CUST-00701,28/03/2024,Toronto,Canada,Mobile,iOS,Affiliate,Viewed,,No,14/04/2024 08:20,1046
CUST-01643,19/04/2024,Leeds,United Kingdom,Desktop,macOS,Facebook Ads,Viewed,,No,24/04/2024 23:31,645
CUST-00534,22/09/2024,Manchester,United Kingdom,Mobile,Android,Facebook Ads,Added to Cart,,No,02/10/2024 09:17,437
CUST-00421,31/12/2024,New York,United States,Desktop,Windows,Referral,Purchased,447.92 ,No,09/01/2025 05:23,609
CUST-01125,11/12/2024,Chicago,United States,Tablet,iPadOS,Direct,Viewed,,No,19/12/2024 01:46,1770
CUST-01582,23/09/2024,Berlin,Germany,Desktop,Windows,Affiliate,Viewed,,No,13/10/2024 19:53,586
CUST-00753,21/02/2024,Los Angeles,United States,Mobile,Android,Direct,Viewed,,No,23/02/2024 07:54,
CUST-01522,18/07/2024,London,United Kingdom,Mobile,iOS,Direct,Viewed,,No,04/08/2024 22:13,411
CUST-00997,27/02/2024,Berlin,Germany,Mobile,iOS,Facebook Ads,Added to Cart,,No,15/03/2024 15:31,822
CUST-00850,21/07/2024,New York,United States,Desktop,macOS,Direct,Viewed,,No,04/08/2024 12:02,1557
CUST-01374,17/08/2024,Toronto,Canada,Tablet,Android,Direct,Added to Cart,,No,17/08/2024 21:12,32
CUST-01212,25/11/2024,Birmingham,United Kingdom,Desktop,Windows,Facebook Ads,Added to Cart,,No,12/12/2024 16:58,34
CUST-01235,26/03/2024,London,United Kingdom,Mobile,iOS,Instagram Ads,Viewed,,No,04/04/2024 21:26,
CUST-00024,01/10/2024,Manchester,United Kingdom,Desktop,Windows,Google Search,Viewed,,No,14/10/2024 05:03,908
CUST-00459,15/04/2024,Melbourne,Australia,Mobile,Android,Affiliate,Viewed,,No,03/05/2024 17:55,64
CUST-01210,27/04/2024,Toronto,Canada,Mobile,iOS,Email Campaign,Added to Cart,,No,14/05/2024 09:19,1453
CUST-01418,20/03/2024,Toronto,Canada,Mobile,Android,Google Search,Purchased,422.01 ,Yes,04/04/2024 17:36,219
CUST-01443,06/03/2024,Melbourne,Australia,Mobile,iOS,Direct,Viewed,,No,12/06/2024 07:41,162
CUST-00802,24/05/2024,Melbourne,Australia,Mobile,Android,Referral,Viewed,,No,13/06/2024 12:25,473
CUST-00825,29/06/2024,Chicago,United States,Tablet,iPadOS,Email Campaign,Added to Cart,,No,09/07/2024 14:51,708
CUST-01560,29/10/2024,Manchester,United Kingdom,Desktop,Windows,Direct,Added to Cart,,No,15/11/2024 11:39,1153
CUST-00824,11/04/2024,Toronto,Canada,Mobile,iOS,Email Campaign,Viewed,,No,21/04/2024 09:47,342
CUST-01299,25/02/2024,New York,United States,Mobile,iOS,Direct,Viewed,,No,15/03/2024 05:58,1698
CUST-00129,06/08/2024,London,United Kingdom,Desktop,macOS,Direct,Viewed,,No,10/08/2024 00:14,984
CUST-00063,20/01/2024,Manchester,United Kingdom,Mobile,Android,Instagram Ads,Viewed,,No,28/01/2024 08:04,864
CUST-01251,01/01/2024,London,United Kingdom,Mobile,iOS,Facebook Ads,Added to Cart,,No,16/01/2024 12:34,1268
CUST-00482,24/01/2024,Leeds,United Kingdom,Tablet,Android,Email Campaign,Viewed,,No,07/02/2024 08:25,1211
CUST-00851,15/09/2024,Manchester,United Kingdom,Mobile,Android,Email Campaign,Checkout,,No,15/09/2024 11:55,1710
CUST-01207,22/02/2024,London,United Kingdom,Mobile,iOS,Instagram Ads,Added to Cart,,No,09/03/2024 20:03,308
CUST-00366,12/04/2024,London,United Kingdom,Tablet,iPadOS,Affiliate,Added to Cart,,No,22/04/2024 05:40,1489
CUST-01135,22/07/2024,Berlin,Germany,Mobile,iOS,Facebook Ads,Checkout,,No,08/08/2024 08:15,1245
CUST-00348,10/09/2024,New York,United States,Tablet,iPadOS,Google Search,Added to Cart,,No,16/09/2024 06:02,990
CUST-01475,16/06/2024,Leeds,United Kingdom,Desktop,macOS,Affiliate,Viewed,,No,18/06/2024 04:39,941
CUST-00339,11/06/2024,Los Angeles,United States,Desktop,Windows,Email Campaign,Viewed,,No,14/06/2024 03:54,123
CUST-00261,09/10/2024,Birmingham,United Kingdom,Desktop,macOS,Affiliate,Viewed,,No,17/10/2024 04:18,1365
CUST-01226,11/07/2024,Berlin,Germany,Mobile,iOS,Email Campaign,Added to Cart,,No,16/07/2024 14:42,1366
CUST-00038,24/09/2024,Dublin,Ireland,Tablet,iPadOS,Direct,Added to Cart,,No,30/09/2024 04:40,1551
CUST-00731,21/09/2024,Birmingham,United Kingdom,Desktop,macOS,Google Search,Viewed,,No,10/10/2024 01:46,1002
CUST-00660,09/02/2024,Paris,France,Tablet,Android,Direct,Checkout,,No,20/02/2024 12:10,1193
CUST-00512,18/12/2024,Toronto,Canada,Desktop,Windows,Instagram Ads,Checkout,,No,31/12/2024 10:24,521
CUST-01254,17/07/2024,London,United Kingdom,Mobile,iOS,Affiliate,Added to Cart,,No,05/08/2024 07:55,927
CUST-00133,28/08/2024,Toronto,Canada,Desktop,macOS,Direct,Added to Cart,,No,09/09/2024 06:39,486
CUST-01589,04/04/2024,London,United Kingdom,Desktop,Windows,Referral,Viewed,,No,19/04/2024 11:44,91
CUST-00198,17/05/2024,Manchester,United Kingdom,Mobile,Android,Facebook Ads,Viewed,,No,19/05/2024 03:32,1111
CUST-00178,10/04/2024,Manchester,United Kingdom,Mobile,iOS,Direct,Added to Cart,,No,26/04/2024 23:53,227
CUST-00436,19/12/2024,London,United Kingdom,Mobile,iOS,Google Search,Purchased,388.67 ,No,02/01/2025 10:22,1632
CUST-01292,13/06/2024,London,United Kingdom,Tablet,iPadOS,Referral,Viewed,,No,20/06/2024 19:58,172
CUST-00827,18/12/2024,Berlin,Germany,Desktop,Windows,Affiliate,Added to Cart,,No,04/01/2025 00:29,1680
CUST-00492,03/12/2024,Melbourne,Australia,Mobile,iOS,Email Campaign,Checkout,,No,06/12/2024 03:05,155
CUST-00378,12/11/2024,Los Angeles,United States,Mobile,iOS,Google Search,Viewed,,No,14/11/2024 16:51,917
CUST-00855,26/12/2024,Sydney,Australia,Mobile,Android,Facebook Ads,Viewed,,No,06/01/2025 09:25,809
CUST-01356,12/09/2024,Birmingham,United Kingdom,Mobile,iOS,Email Campaign,Viewed,,No,20/12/2024 14:58,78
CUST-00884,06/11/2024,New York,United States,Tablet,Android,Direct,Added to Cart,,No,08/11/2024 10:01,859
CUST-00649,27/12/2024,New York,United States,Mobile,Android,Google Search,Viewed,,No,08/01/2025 17:38,1628
CUST-00654,08/05/2024,London,United Kingdom,Mobile,Android,Email Campaign,Viewed,,No,12/05/2024 18:46,970
CUST-00273,18/08/2024,Manchester,United Kingdom,Mobile,Android,Facebook Ads,Viewed,,No,26/08/2024 09:32,321
CUST-01607,02/07/2024,Chicago,United States,Mobile,iOS,Email Campaign,Added to Cart,,No,04/07/2024 16:14,1167
CUST-00234,01/04/2024,Chicago,United States,Mobile,Android,Email Campaign,Viewed,,No,10/04/2024 18:20,
CUST-01735,12/10/2024,Toronto,Canada,Tablet,iPadOS,Google Search,Checkout,,No,12/10/2024 19:31,609
CUST-01550,04/05/2024,Dublin,Ireland,Mobile,Android,Instagram Ads,Added to Cart,,No,15/05/2024 15:47,1633
CUST-01366,01/07/2024,Los Angeles,United States,Mobile,Android,Affiliate,Checkout,,No,24/01/2024 14:20,821
CUST-01355,25/05/2024,Leeds,United Kingdom,Desktop,Windows,Facebook Ads,Added to Cart,,No,14/06/2024 01:32,1121
CUST-01360,11/09/2024,Leeds,United Kingdom,Mobile,iOS,Facebook Ads,Added to Cart,,No,13/09/2024 13:50,698
CUST-01117,06/02/2024,London,United Kingdom,Desktop,Windows,Facebook Ads,Checkout,,No,26/02/2024 03:50,1534
CUST-00978,13/04/2024,Manchester,United Kingdom,Tablet,iPadOS,Affiliate,Viewed,,No,01/05/2024 14:33,349
CUST-00449,03/06/2024,Dublin,Ireland,Desktop,macOS,Direct,Viewed,,No,05/06/2024 02:04,342
CUST-00276,28/11/2024,Los Angeles,United States,Desktop,macOS,Email Campaign,Viewed,,No,06/12/2024 22:36,1793
CUST-01250,27/09/2024,New York,United States,Desktop,Windows,Google Search,Added to Cart,,No,01/10/2024 20:56,1789
CUST-00575,21/06/2024,Los Angeles,United States,Mobile,Android,Google Search,Added to Cart,,No,30/06/2024 02:09,1149
CUST-00832,11/04/2024,Los Angeles,United States,Mobile,iOS,Affiliate,Added to Cart,,No,18/04/2024 21:05,1490
CUST-00495,01/06/2024,Birmingham,United Kingdom,Desktop,Windows,Instagram Ads,Added to Cart,,No,21/06/2024 00:14,1445
CUST-01479,13/02/2024,Dublin,Ireland,Mobile,Android,Facebook Ads,Added to Cart,,No,18/02/2024 19:21,1382
CUST-00007,14/07/2024,Paris,France,Desktop,Windows,Affiliate,Viewed,,No,02/08/2024 18:41,616
CUST-01670,31/10/2024,Berlin,Germany,Mobile,iOS,Direct,Added to Cart,,No,02/11/2024 09:50,233
CUST-00250,08/02/2024,London,United Kingdom,Desktop,Windows,Affiliate,Purchased,299.45 ,Yes,27/02/2024 00:40,200
CUST-01291,17/12/2024,Manchester,United Kingdom,Tablet,iPadOS,Google Search,Viewed,,No,05/01/2025 00:06,33
CUST-00898,19/07/2024,New York,United States,Desktop,Windows,Referral,Added to Cart,,No,01/08/2024 15:51,1069
CUST-01017,11/02/2024,Chicago,United States,Mobile,Android,Direct,Added to Cart,,No,27/02/2024 08:51,1197
CUST-00757,24/04/2024,London,United Kingdom,Mobile,Android,Referral,Checkout,,No,06/05/2024 23:21,541
CUST-01460,18/01/2024,New York,United States,Mobile,Android,Instagram Ads,Viewed,,No,27/01/2024 00:57,1419
CUST-00542,14/03/2024,New York,United States,Mobile,iOS,Email Campaign,Viewed,,No,24/03/2024 07:47,974
CUST-01740,26/06/2024,Leeds,United Kingdom,Mobile,Android,Referral,Viewed,,No,11/07/2024 01:36,1156
CUST-01030,05/10/2024,Manchester,United Kingdom,Desktop,macOS,Direct,Added to Cart,,No,06/10/2024 07:28,851
CUST-01326,01/10/2024,Toronto,Canada,Mobile,iOS,Direct,Viewed,,No,11/10/2024 12:27,1461
CUST-01267,26/02/2024,Chicago,United States,Desktop,Windows,Instagram Ads,Viewed,,No,02/03/2024 16:29,
CUST-01321,30/06/2024,Chicago,United States,Mobile,Android,Direct,Purchased,301.68 ,No,18/07/2024 12:22,1331
CUST-00720,10/06/2024,London,United Kingdom,Mobile,iOS,Affiliate,Purchased,341.85 ,No,15/06/2024 16:26,1258
CUST-01528,16/09/2024,Toronto,Canada,Tablet,iPadOS,Facebook Ads,Viewed,,No,25/09/2024 08:13,802
CUST-00438,19/06/2024,Sydney,Australia,Desktop,Windows,Referral,Viewed,,No,27/06/2024 12:17,1404
CUST-00971,14/07/2024,Toronto,Canada,Desktop,Windows,Facebook Ads,Viewed,,No,25/07/2024 02:51,313
CUST-01616,11/09/2024,New York,United States,Desktop,Windows,Referral,Viewed,,No,13/11/2024 10:55,1706
CUST-01149,04/11/2024,Chicago,United States,Desktop,Windows,Google Search,Added to Cart,,No,06/11/2024 18:20,156
CUST-00493,15/04/2024,Los Angeles,United States,Desktop,Windows,Referral,Added to Cart,,No,30/04/2024 10:43,
CUST-00767,21/05/2024,Manchester,United Kingdom,Mobile,iOS,Google Search,Added to Cart,,No,23/05/2024 17:06,1240
CUST-00454,27/09/2024,Melbourne,Australia,Tablet,iPadOS,Facebook Ads,Viewed,,No,15/10/2024 08:17,608
CUST-00130,28/12/2024,London,United Kingdom,Tablet,Android,Direct,Viewed,,No,02/01/2025 15:15,936
CUST-01333,31/08/2024,London,United Kingdom,Mobile,iOS,Referral,Added to Cart,,No,11/09/2024 13:55,110
CUST-01703,04/12/2024,Berlin,Germany,Tablet,Android,Referral,Added to Cart,,No,21/12/2024 04:47,649
CUST-01440,04/11/2024,London,United Kingdom,Mobile,Android,Instagram Ads,Viewed,,No,28/04/2024 18:25,1424
CUST-00853,13/12/2024,Berlin,Germany,Desktop,macOS,Email Campaign,Added to Cart,,No,28/12/2024 09:53,70
CUST-00443,30/06/2024,New York,United States,Mobile,iOS,Referral,Viewed,,No,17/07/2024 02:41,231
CUST-01063,28/10/2024,London,United Kingdom,Tablet,iPadOS,Affiliate,Added to Cart,,No,17/11/2024 19:02,1156
CUST-01085,15/09/2024,Manchester,United Kingdom,Mobile,iOS,Email Campaign,Checkout,,No,23/09/2024 16:36,854
CUST-00164,15/12/2024,Manchester,United Kingdom,Tablet,iPadOS,Facebook Ads,Added to Cart,,No,04/01/2025 11:45,285
CUST-01451,13/11/2024,Los Angeles,United States,Mobile,Android,Instagram Ads,Added to Cart,,No,01/12/2024 17:09,1607
CUST-01124,13/04/2024,London,United Kingdom,Mobile,Android,Email Campaign,Viewed,,No,21/04/2024 00:15,1505
CUST-01332,26/04/2024,New York,United States,Desktop,Windows,Affiliate,Purchased,304.65 ,No,11/05/2024 07:01,1520
CUST-01517,04/08/2024,Manchester,United Kingdom,Tablet,Android,Email Campaign,Added to Cart,,No,07/08/2024 20:54,973
CUST-01265,07/03/2024,Melbourne,Australia,Desktop,Windows,Affiliate,Added to Cart,,No,17/03/2024 09:03,1323
CUST-00812,08/01/2024,New York,United States,Mobile,Android,Referral,Added to Cart,,No,20/08/2024 13:09,642
CUST-00094,04/12/2024,Los Angeles,United States,Tablet,Android,Direct,Viewed,,No,28/04/2024 02:31,112
CUST-01203,14/04/2024,Manchester,United Kingdom,Mobile,iOS,Instagram Ads,Checkout,,No,27/04/2024 07:34,717
CUST-01029,31/01/2024,Manchester,United Kingdom,Mobile,iOS,Google Search,Added to Cart,,No,09/02/2024 18:18,1016
CUST-00872,17/12/2024,London,United Kingdom,Mobile,iOS,Facebook Ads,Added to Cart,,No,22/12/2024 18:24,1554
CUST-00632,13/01/2024,Toronto,Canada,Mobile,iOS,Facebook Ads,Added to Cart,,No,31/01/2024 20:24,1774
CUST-00172,22/05/2024,London,United Kingdom,Tablet,Android,Google Search,Viewed,,No,03/06/2024 15:02,1748
CUST-01447,10/11/2024,Manchester,United Kingdom,Mobile,Android,Instagram Ads,Checkout,,No,13/11/2024 18:41,254
CUST-00498,24/08/2024,Dublin,Ireland,Mobile,Android,Direct,Added to Cart,,No,24/08/2024 11:29,1533
CUST-01262,12/05/2024,London,United Kingdom,Desktop,Windows,Google Search,Viewed,,No,30/05/2024 15:21,234
CUST-01772,01/09/2024,Leeds,United Kingdom,Mobile,Android,Facebook Ads,Purchased,427.68 ,No,19/09/2024 10:39,158
CUST-01342,19/09/2024,London,United Kingdom,Tablet,Android,Facebook Ads,Purchased,254.37 ,No,26/09/2024 21:54,
CUST-00046,03/04/2024,Toronto,Canada,Desktop,Windows,Referral,Checkout,,No,10/03/2024 01:03,1727
CUST-00158,18/09/2024,Manchester,United Kingdom,Desktop,Windows,Affiliate,Viewed,,No,03/10/2024 12:07,224
CUST-01746,22/02/2024,London,United Kingdom,Desktop,macOS,Referral,Viewed,,No,12/03/2024 22:42,39
CUST-01285,02/11/2024,New York,United States,Desktop,Windows,Facebook Ads,Added to Cart,,No,08/11/2024 15:48,90
CUST-01551,03/07/2024,Birmingham,United Kingdom,Tablet,Android,Instagram Ads,Checkout,,No,09/07/2024 00:09,1568
CUST-01079,17/05/2024,London,United Kingdom,Tablet,Android,Facebook Ads,Added to Cart,,No,29/05/2024 14:31,1109
CUST-00546,27/02/2024,Dublin,Ireland,Mobile,Android,Email Campaign,Purchased,109.60 ,No,09/03/2024 11:18,1752
CUST-01788,13/10/2024,Manchester,United Kingdom,Desktop,Windows,Direct,Checkout,,No,24/10/2024 22:05,524
CUST-01055,21/02/2024,New York,United States,Desktop,macOS,Email Campaign,Viewed,,No,22/02/2024 19:44,631
CUST-01368,14/07/2024,Leeds,United Kingdom,Mobile,Android,Instagram Ads,Purchased,278.13 ,Yes,25/07/2024 03:17,1013
CUST-01200,31/10/2024,Manchester,United Kingdom,Tablet,Android,Email Campaign,Added to Cart,,No,17/11/2024 12:14,450
CUST-00180,17/10/2024,Manchester,United Kingdom,Mobile,Android,Email Campaign,Checkout,,No,22/10/2024 21:16,1612
CUST-01089,13/08/2024,Manchester,United Kingdom,Mobile,Android,Facebook Ads,Purchased,311.01 ,No,01/09/2024 08:56,654
CUST-00780,30/04/2024,Toronto,Canada,Mobile,Android,Google Search,Added to Cart,,No,20/05/2024 00:39,1707
CUST-01529,15/09/2024,Los Angeles,United States,Mobile,Android,Google Search,Checkout,,No,29/09/2024 15:02,1076
CUST-00621,06/10/2024,New York,United States,Desktop,macOS,Direct,Checkout,,No,21/10/2024 00:22,466
CUST-01105,02/10/2024,London,United Kingdom,Mobile,iOS,Affiliate,Viewed,,No,07/10/2024 02:16,46
CUST-01042,12/05/2024,Sydney,Australia,Tablet,iPadOS,Email Campaign,Checkout,,No,14/05/2024 14:39,1342
CUST-00400,15/11/2024,Paris,France,Tablet,iPadOS,Direct,Added to Cart,,No,22/11/2024 10:30,896
CUST-01335,03/06/2024,Manchester,United Kingdom,Mobile,Android,Direct,Added to Cart,,No,22/06/2024 06:47,848
CUST-00956,27/02/2024,Paris,France,Mobile,iOS,Instagram Ads,Viewed,,No,13/03/2024 19:00,1235
CUST-00951,28/05/2024,Paris,France,Tablet,Android,Facebook Ads,Viewed,,No,09/06/2024 14:40,1500
CUST-00043,28/01/2024,Los Angeles,United States,Mobile,Android,Instagram Ads,Added to Cart,,No,16/02/2024 14:31,893
CUST-00018,02/05/2024,Los Angeles,United States,Mobile,iOS,Direct,Viewed,,No,22/02/2024 18:53,290
CUST-00875,16/08/2024,Manchester,United Kingdom,Mobile,Android,Direct,Viewed,,No,04/09/2024 05:46,62
CUST-01297,21/01/2024,London,United Kingdom,Desktop,Windows,Affiliate,Checkout,,No,29/01/2024 12:28,917
CUST-01288,16/03/2024,Dublin,Ireland,Tablet,Android,Email Campaign,Viewed,,No,22/03/2024 00:24,
CUST-00722,12/06/2024,Paris,France,Tablet,Android,Affiliate,Added to Cart,,No,24/12/2024 13:03,834
CUST-01313,16/04/2024,Dublin,Ireland,Desktop,Windows,Email Campaign,Added to Cart,,No,26/04/2024 07:32,1079
CUST-00679,26/09/2024,Toronto,Canada,Tablet,iPadOS,Facebook Ads,Purchased,29.69 ,No,10/10/2024 02:43,567
CUST-01281,27/02/2024,New York,United States,Mobile,iOS,Email Campaign,Purchased,19.45 ,No,16/03/2024 04:34,483
CUST-00078,19/12/2024,Sydney,Australia,Mobile,Android,Instagram Ads,Purchased,339.43 ,Yes,21/12/2024 04:10,1604
CUST-00143,22/02/2024,Toronto,Canada,Tablet,Android,Facebook Ads,Viewed,,No,28/02/2024 05:57,1160
CUST-00347,29/10/2024,Toronto,Canada,Mobile,iOS,Instagram Ads,Viewed,,No,15/11/2024 06:30,312
CUST-00933,04/01/2024,Sydney,Australia,Desktop,macOS,Facebook Ads,Added to Cart,,No,19/01/2024 13:49,1154
CUST-01363,13/06/2024,London,United Kingdom,Tablet,iPadOS,Facebook Ads,Viewed,,No,27/06/2024 21:46,1117
CUST-01558,06/11/2024,Sydney,Australia,Mobile,iOS,Direct,Checkout,,No,14/06/2024 05:19,
CUST-00565,25/11/2024,New York,United States,Mobile,Android,Instagram Ads,Added to Cart,,No,27/11/2024 07:35,300
CUST-01753,14/10/2024,Los Angeles,United States,Mobile,iOS,Email Campaign,Viewed,,No,28/10/2024 12:03,19
CUST-00170,12/09/2024,London,United Kingdom,Tablet,Android,Facebook Ads,Viewed,,No,01/10/2024 07:13,1577
CUST-01591,28/08/2024,Paris,France,Desktop,macOS,Facebook Ads,Viewed,,No,16/09/2024 16:45,1508
CUST-01278,09/04/2024,Toronto,Canada,Mobile,iOS,Google Search,Viewed,,No,09/04/2024 23:54,1144
CUST-01094,18/11/2024,Manchester,United Kingdom,Tablet,Android,Facebook Ads,Checkout,,No,26/11/2024 02:50,760
CUST-00304,06/05/2024,Melbourne,Australia,Mobile,iOS,Direct,Added to Cart,,No,21/06/2024 09:09,1286
CUST-01357,06/08/2024,Manchester,United Kingdom,Desktop,Windows,Affiliate,Viewed,,No,26/08/2024 16:35,838
CUST-00726,05/11/2024,New York,United States,Tablet,iPadOS,Facebook Ads,Checkout,,No,22/11/2024 04:03,1115
CUST-00334,26/08/2024,London,United Kingdom,Tablet,iPadOS,Facebook Ads,Added to Cart,,No,16/09/2024 01:40,543
CUST-01540,24/02/2024,Chicago,United States,Tablet,iPadOS,Referral,Checkout,,No,24/02/2024 16:56,1534
CUST-01564,15/12/2024,Melbourne,Australia,Mobile,iOS,Direct,Viewed,,No,20/12/2024 10:16,304
CUST-00950,05/04/2024,Toronto,Canada,Desktop,macOS,Affiliate,Viewed,,No,25/04/2024 00:40,645
CUST-01004,03/09/2024,Leeds,United Kingdom,Desktop,Windows,Affiliate,Viewed,,No,09/09/2024 02:13,1482
CUST-00411,12/05/2024,Birmingham,United Kingdom,Mobile,iOS,Referral,Viewed,,No,25/05/2024 06:06,848
CUST-01562,06/05/2024,Berlin,Germany,Desktop,macOS,Email Campaign,Added to Cart,,No,13/05/2024 10:17,1302
CUST-01108,21/07/2024,New York,United States,Desktop,Windows,Google Search,Viewed,,No,28/07/2024 14:41,963
CUST-00523,30/09/2024,London,United Kingdom,Desktop,macOS,Instagram Ads,Viewed,,No,20/10/2024 09:04,1768
CUST-00638,01/05/2024,Toronto,Canada,Desktop,Windows,Facebook Ads,Purchased,207.06 ,No,20/05/2024 19:50,788
CUST-00356,29/01/2024,Toronto,Canada,Tablet,Android,Email Campaign,Added to Cart,,No,10/02/2024 18:01,627
CUST-00919,27/01/2024,Manchester,United Kingdom,Mobile,iOS,Facebook Ads,Viewed,,No,03/02/2024 20:59,1225
CUST-00714,27/02/2024,Dublin,Ireland,Desktop,Windows,Instagram Ads,Added to Cart,,No,09/03/2024 01:00,953
CUST-01759,23/09/2024,Los Angeles,United States,Tablet,Android,Direct,Viewed,,No,25/09/2024 01:33,
CUST-01484,23/07/2024,Birmingham,United Kingdom,Desktop,Windows,Email Campaign,Added to Cart,,No,10/08/2024 00:25,507
CUST-00427,17/09/2024,Leeds,United Kingdom,Mobile,iOS,Referral,Viewed,,No,22/09/2024 15:55,68
CUST-01590,29/04/2024,New York,United States,Desktop,macOS,Instagram Ads,Checkout,,No,01/05/2024 20:48,1250
