customer_id,signup_date,location,device_os,referral_source,funnel_stage_reached,order_value,discount_used,last_active_timestamp,session_duration_seconds
CUST-00892,16/06/2024,Paris;France,Desktop-Windows,Instagram Ads,PURCHASED,423.87,false,2024-06-25 10:10:36,1782
CUST-00661,04/05/2024,Melbourne;Australia,Desktop-macOS, Facebook Ads, Viewed,NULL,no,05/06/2024 05:10 AM,756
CUST-00410,02/05/2024,Leeds;United Kingdom,Mobile-iOS,Instagram Ads,VIEWED,NULL,0,2024-05-14T02:08:04,428
CUST-00293,26-Feb-2024,LONDON;United Kingdom,Mobile-iOS,Google Search,purchased,USD 57.96,0,2024-03-11T03:30:16,539
CUST-00653,22/09/2024,toronto;Canada,Tablet-iPadOS,Instagram Ads,CHECKOUT,,No,10/08/2024 07:28 PM,1275
CUST-01727,2024-10-27,new york;United States,mobile-ios,Google Search,VIEWED,n/a,0,2024-11-02 21:42:46,775
CUST-01708,2024-09-30,Sydney;Australia,Mobile-iOS,FACEBOOK ADS,VIEWED,NULL,FALSE,04/10/2024 05:27,563
CUST-00976,"Mar 12, 2024",manchester;United Kingdom,mobile-ios,Email  Campaign,Added to cart ,NULL,0,2024-04-01 06:40:50,1247
CUST-00071,27-Oct-2024,Chicago;United States,Mobile-Android,direct,Added to cart ,,no,11/09/2024 03:26 PM,450
CUST-01206,15-Jun-2024,New York;United States,desktop-windows,email campaign,added to cart,N/A,no,2024-06-15T16:33:26,603
CUST-00572,2024-04-30,Leeds;United Kingdom,Mobile-iOS,Email  Campaign,viewed,,N,05/19/2024 11:10 PM,1609
CUST-01177,2024-09-16,Chicago;United States,MOBILE-ANDROID,DIRECT,added to cart,NULL,0,30/09/2024 00:43,1532
CUST-00426,"Aug 11, 2024",london;United Kingdom,Tablet-iPadOS,Email  Campaign, Viewed,NULL,0,13/08/2024 13:13,1793
CUST-01777,04-Oct-2024,Manchester;United Kingdom,Mobile-Android,FACEBOOK ADS,added to cart,,0,2024-10-10 02:50:17,671
CUST-00107,"Sep 12, 2024",Berlin;Germany,Desktop-Windows,Referral,Added to cart ,N/A,No,09/25/2024 04:44 AM,1238
CUST-01608,14/04/2024,Toronto;Canada,desktop-windows,affiliate ,CHECKOUT,n/a,,2024-05-03 19:20:35,851
CUST-01384,04/03/2024,Leeds;United Kingdom,Desktop-macOS,Referral,Added to cart ,NULL,FALSE,2024-03-25 04:09:38,1596
CUST-00922,12/27/2024,Berlin;Germany,Mobile-iOS, Facebook Ads,purchased,USD 265.83,true,01/01/2025 22:17,526
CUST-00470,2024-05-20,Dublin;Ireland,Desktop-Windows,Affiliate,Viewed,NULL,false,2024-06-03 14:59:06,1744
CUST-00943,2024-09-08,manchester;United Kingdom,mobile-ios,Email Campaign,ADDED TO CART,NULL,0,2024-09-09T15:00:48,115
CUST-00593,20/06/2024,Melbourne;Australia,desktop-windows,Email  Campaign,Added to cart ,NULL,no,2024-07-08T04:07:40,1770
CUST-00229,08/30/2024,Melbourne;Australia,Mobile-Android, Facebook Ads,viewed,,no,09/07/2024 12:55 PM,232
CUST-00701,28-Mar-2024,toronto;Canada,mobile-ios,Affiliate, Viewed,n/a,false,04/14/2024 08:20 AM,1046
CUST-01643,2024-04-19,Leeds;United Kingdom,Desktop-macOS, Facebook Ads,VIEWED,n/a,false,24/04/2024 23:31,645
CUST-00534,22-Sep-2024,Manchester;United Kingdom,MOBILE-ANDROID, Facebook Ads,added to cart,,FALSE,10/02/2024 09:17 AM,437
CUST-00421,31/12/2024,new york;United States,Desktop-Windows,Referral,purchased,447.92,No,09/01/2025 05:23,609
CUST-01125,"Dec 11, 2024",Chicago;United States,Tablet-iPadOS,Direct,VIEWED,n/a,No,19/12/2024 01:46,1770
CUST-01582,09/23/2024,Berlin;Germany,Desktop-Windows,affiliate ,Viewed,n/a,No,13/10/2024 19:53,586
CUST-00753,02/21/2024,Los Angeles;United States,Mobile-Android,direct,VIEWED,N/A,false,2024-02-23T07:54:48,
CUST-01522,2024-07-18,london;United Kingdom,Mobile-iOS,DIRECT,viewed,,N,04/08/2024 22:13,411
CUST-00997,27-Feb-2024,Berlin;Germany,mobile-ios,facebook ads,ADDED TO CART,N/A,no,2024-03-15 15:31:14,822
CUST-00850,"Jul 21, 2024",New York;United States,Desktop-macOS,direct,Viewed,N/A,false,2024-08-04T12:02:46,1557
CUST-01374,17/08/2024,toronto;Canada,Tablet-Android,Direct,Added to Cart,NULL,No,2024-08-17T21:12:58,32
CUST-01212,25-Nov-2024,Birmingham;United Kingdom,desktop-windows,facebook ads,added to cart,,no,12/12/2024 16:58,34
CUST-01235,03/26/2024,LONDON;United Kingdom,mobile-ios,Instagram Ads,Viewed,n/a,0,04/04/2024 21:26,-98
CUST-00024,2024-10-01,Manchester;United Kingdom,Desktop-Windows,google search,VIEWED,,N,2024-10-14T05:03:24,908
CUST-00459,15-Apr-2024,Melbourne;Australia,Mobile-Android,Affiliate, Viewed,,0,2024-05-03 17:55:50,64
CUST-01210,27/04/2024,Toronto;Canada,mobile-ios,Email Campaign,ADDED TO CART,,,2024-05-14T09:19:48,1453
CUST-01418,"Mar 20, 2024",toronto;Canada,Mobile-Android,Google Search,Purchased,USD 422.01,yes,2024-04-04 17:36:54,219
CUST-01443,06/03/2024,Melbourne;Australia,Mobile-iOS,direct,Viewed,N/A,,12/06/2024 07:41,162
CUST-00802,"May 24, 2024",Melbourne;Australia,MOBILE-ANDROID,Referral,VIEWED,NULL,0,13/06/2024 12:25,473
CUST-00825,2024-06-29,Chicago;United States,Tablet-iPadOS,Email Campaign,Added to cart ,N/A,0,2024-07-09 14:51:35,708
CUST-01560,29/10/2024,manchester;United Kingdom,desktop-windows,DIRECT,added to cart,N/A,no,15/11/2024 11:39,1153
CUST-00824,"Apr 11, 2024",toronto;Canada,mobile-ios,Email Campaign,VIEWED,N/A,No,2024-04-21T09:47:21,342
CUST-01299,25/02/2024,New York;United States,mobile-ios,DIRECT, Viewed,N/A,FALSE,2024-03-15 05:58:38,1698
CUST-00129,"Aug 06, 2024",london;United Kingdom,Desktop-macOS,Direct,VIEWED,NULL,0,08/10/2024 12:14 AM,984
CUST-00063,"Jan 20, 2024",Manchester;United Kingdom,Mobile-Android,Instagram Ads,viewed,NULL,0,2024-01-28T08:04:53,864
 CUST-01251,01/01/2024,London;United Kingdom,Mobile-iOS,Facebook Ads,added to cart,n/a,false,2024-01-16T12:34:40,1268
CUST-00482,24-Jan-2024,Leeds;United Kingdom,Tablet-Android,Email Campaign,VIEWED,N/A,N,02/07/2024 08:25 AM,1211
cust-00851,"Sep 15, 2024",manchester;United Kingdom,Mobile-Android,Email Campaign,Checkout,N/A,N,2024-09-15 11:55:29,1710
CUST-01207,22-Feb-2024,london;United Kingdom,Mobile-iOS,Instagram Ads,Added to Cart,,false,2024-03-09T20:03:07,308
CUST-00366,12/04/2024,LONDON;United Kingdom,Tablet-iPadOS,affiliate ,added to cart,N/A,FALSE,22/04/2024 05:40,1489
CUST-01135,2024-07-22,Berlin;Germany,mobile-ios,facebook ads,CHECKOUT,N/A,FALSE,2024-08-08T08:15:48,1245
CUST-00348,"Sep 10, 2024",New York;United States,Tablet-iPadOS,google search,ADDED TO CART,,false,2024-09-16 06:02:05,990
 CUST-01475,16-Jun-2024,Leeds;United Kingdom,Desktop-macOS,affiliate ,Viewed,,no,2024-06-18 04:39:47,941
CUST-00339,11-Jun-2024,Los Angeles;United States,desktop-windows,Email  Campaign,Viewed,NULL,,06/14/2024 03:54 AM,123
CUST-00261,"Oct 09, 2024",Birmingham;United Kingdom,Desktop-macOS,Affiliate,VIEWED,n/a,FALSE,2024-10-17T04:18:00,1365
CUST-01226,11-Jul-2024,Berlin;Germany,mobile-ios,Email  Campaign,Added to Cart,NULL,no,2024-07-16T14:42:59,1366
CUST-00038,09/24/2024,Dublin;Ireland,Tablet-iPadOS,DIRECT,ADDED TO CART,n/a,,2024-09-30 04:40:56,1551
CUST-00731,"Sep 21, 2024",Birmingham;United Kingdom,Desktop-macOS,Google Search,VIEWED,n/a,0,2024-10-10T01:46:34,1002
CUST-00660,09-Feb-2024,Paris;France,Tablet-Android,direct,Checkout,NULL,false,2024-02-20T12:10:36,1193
CUST-00512,2024-12-18,toronto;Canada,desktop-windows,Instagram Ads,Checkout,N/A,no,2024-12-31T10:24:18,521
CUST-01254,2024-07-17,london;United Kingdom,Mobile-iOS,affiliate ,added to cart,NULL,N,2024-08-05 07:55:05,927
CUST-00133,28/08/2024,Toronto;Canada,Desktop-macOS,direct,added to cart,,no,2024-09-09T06:39:33,486
CUST-01589,04-Apr-2024,LONDON;United Kingdom,Desktop-Windows,Referral,viewed,,,19/04/2024 11:44,91
CUST-00198,2024-05-17,manchester;United Kingdom,Mobile-Android,FACEBOOK ADS, Viewed,N/A,FALSE,2024-05-19T03:32:36,1111
CUST-00178,10/04/2024,manchester;United Kingdom,Mobile-iOS,direct,Added to Cart,n/a,N,2024-04-26T23:53:58,227
CUST-00436,12/19/2024,LONDON;United Kingdom,mobile-ios,Google Search,purchased,£388.67,No,02/01/2025 10:22,1632
CUST-01292,"Jun 13, 2024",london;United Kingdom,Tablet-iPadOS,referral, Viewed,NULL,false,06/20/2024 07:58 PM,172
CUST-00827,12/18/2024,Berlin;Germany,Desktop-Windows,Affiliate,added to cart,N/A,no,04/01/2025 00:29,1680
CUST-00492,2024-12-03,Melbourne;Australia,Mobile-iOS,Email  Campaign, Checkout ,NULL,No,06/12/2024 03:05,155
CUST-00378,12-Nov-2024,Los Angeles;United States,mobile-ios,google search,viewed,N/A,No,2024-11-14 16:51:15,917
CUST-00855,26/12/2024,Sydney;Australia,Mobile-Android,Facebook Ads,Viewed,NULL,N,06/01/2025 09:25,809
CUST-01356,12/09/2024,Birmingham;United Kingdom,mobile-ios,Email Campaign,VIEWED,N/A,N,20/12/2024 14:58,78
CUST-00884,"Nov 06, 2024",new york;United States,Tablet-Android,direct,added to cart,,No,11/08/2024 10:01 AM,859
CUST-00649,"Dec 27, 2024",new york;United States,Mobile-Android,Google  Search,viewed,n/a,false,08/01/2025 17:38,1628
CUST-00654,08-May-2024,London;United Kingdom,Mobile-Android,Email Campaign,VIEWED,n/a,,2024-05-12T18:46:34,970
CUST-00273,18-Aug-2024,manchester;United Kingdom,MOBILE-ANDROID, Facebook Ads,viewed,NULL,,26/08/2024 09:32,321
CUST-01607,"Jul 02, 2024",Chicago;United States,Mobile-iOS,email campaign,Added to cart ,,false,2024-07-04T16:14:57,1167
CUST-00234,01-Apr-2024,Chicago;United States,Mobile-Android,Email  Campaign, Viewed,n/a,,2024-04-10 18:20:46,
CUST-01735,12/10/2024,toronto;Canada,Tablet-iPadOS,google search, Checkout ,N/A,,2024-10-12 19:31:34,609
CUST-01550,"May 04, 2024",Dublin;Ireland,MOBILE-ANDROID,instagram ads,Added to cart ,n/a,,2024-05-15 15:47:29,1633
CUST-01366,01/07/2024,Los Angeles;United States,Mobile-Android,Affiliate,checkout,N/A,N,2024-01-24 14:20:26,821
CUST-01355,2024-05-25,Leeds;United Kingdom,Desktop-Windows, Facebook Ads,Added to cart ,n/a,No,2024-06-14T01:32:07,1121
cust-01360,"Sep 11, 2024",Leeds;United Kingdom,mobile-ios,FACEBOOK ADS,Added to Cart,N/A,0,13/09/2024 13:50,698
CUST-01117,06/02/2024,LONDON;United Kingdom,desktop-windows,FACEBOOK ADS,checkout,N/A,N,2024-02-26 03:50:03,1534
CUST-00978,"Apr 13, 2024",Manchester;United Kingdom,Tablet-iPadOS,Affiliate, Viewed,,No,01/05/2024 14:33,349
CUST-00449,2024-06-03,Dublin;Ireland,Desktop-macOS,Direct,viewed,n/a,No,06/05/2024 02:04 AM,342
CUST-00276,28/11/2024,Los Angeles;United States,Desktop-macOS,email campaign, Viewed,NULL,N,12/06/2024 10:36 PM,1793
CUST-01250,09/27/2024,new york;United States,desktop-windows,google search,added to cart,,No,2024-10-01T20:56:08,1789
CUST-00575,2024-06-21,Los Angeles;United States,Mobile-Android,Google Search,added to cart,N/A,N,2024-06-30T02:09:52,1149
CUST-00832,"Apr 11, 2024",Los Angeles;United States,mobile-ios,affiliate ,Added to Cart,,,2024-04-18T21:05:00,1490
CUST-00495,01-Jun-2024,Birmingham;United Kingdom,desktop-windows,Instagram Ads,Added to cart ,NULL,0,21/06/2024 00:14,1445
CUST-01479,13-Feb-2024,Dublin;Ireland,MOBILE-ANDROID,Facebook Ads,Added to cart ,,false,2024-02-18T19:21:30,1382
CUST-00007,"Jul 14, 2024",Paris;France,Desktop-Windows,Affiliate,Viewed,,false,08/02/2024 06:41 PM,616
CUST-01670,2024-10-31,Berlin;Germany,Mobile-iOS,DIRECT,added to cart,n/a,,02/11/2024 09:50,233
CUST-00250,08-Feb-2024,London;United Kingdom,desktop-windows,affiliate ,Purchased ,£299.45,Yes,02/27/2024 12:40 AM,200
 CUST-01291,17-Dec-2024,manchester;United Kingdom,Tablet-iPadOS,Google  Search,Viewed,n/a,FALSE,2025-01-05T00:06:30,33
CUST-00898,2024-07-19,new york;United States,Desktop-Windows,referral,added to cart,,0,08/01/2024 03:51 PM,1069
CUST-01017,11-Feb-2024,Chicago;United States,Mobile-Android,DIRECT,added to cart,N/A,,2024-02-27 08:51:00,1197
cust-00757,"Apr 24, 2024",LONDON;United Kingdom,Mobile-Android,Referral, Checkout ,N/A,,2024-05-06 23:21:14,541
CUST-01460,18/01/2024,New York;United States,MOBILE-ANDROID,instagram ads,viewed,NULL,false,2024-01-27T00:57:36,1419
CUST-00542,14-Mar-2024,new york;United States,Mobile-iOS,Email  Campaign,viewed,NULL,false,24/03/2024 07:47,974
CUST-01740,06/26/2024,Leeds;United Kingdom,MOBILE-ANDROID,Referral, Viewed,N/A,N,11/07/2024 01:36,1156
CUST-01030,05-Oct-2024,Manchester;United Kingdom,Desktop-macOS,DIRECT,Added to Cart,n/a,false,2024-10-06T07:28:40,851
CUST-01326,01/10/2024,toronto;Canada,mobile-ios,direct,Viewed,n/a,false,11/10/2024 12:27,1461
CUST-01267,2024-02-26,Chicago;United States,desktop-windows,instagram ads,VIEWED,N/A,no,02/03/2024 16:29,-52
CUST-01321,2024-06-30,Chicago;United States,MOBILE-ANDROID,DIRECT,Purchased ,£301.68,No,18/07/2024 12:22,1331
CUST-00720,"Jun 10, 2024",London;United Kingdom,mobile-ios,affiliate ,Purchased,341.85,0,2024-06-15T16:26:18,1258
CUST-01528,16/09/2024,Toronto;Canada,Tablet-iPadOS,FACEBOOK ADS,Viewed,n/a,FALSE,2024-09-25T08:13:07,802
CUST-00438,2024-06-19,Sydney;Australia,desktop-windows,Referral,VIEWED,,0,2024-06-27T12:17:12,1404
CUST-00971,"Jul 14, 2024",Toronto;Canada,desktop-windows,FACEBOOK ADS,viewed,,FALSE,2024-07-25T02:51:32,313
CUST-01616,11/09/2024,New York;United States,Desktop-Windows,referral,viewed,n/a,,2024-11-13T10:55:32,1706
CUST-01149,"Nov 04, 2024",Chicago;United States,Desktop-Windows,Google  Search,ADDED TO CART,N/A,No,06/11/2024 18:20,156
CUST-00493,15/04/2024,Los Angeles;United States,desktop-windows,Referral,ADDED TO CART,N/A,FALSE,2024-04-30T10:43:50,
CUST-00767,"May 21, 2024",Manchester;United Kingdom,mobile-ios,Google  Search,ADDED TO CART,,false,05/23/2024 05:06 PM,1240
CUST-00454,27/09/2024,Melbourne;Australia,Tablet-iPadOS,facebook ads,VIEWED,,FALSE,2024-10-15T08:17:54,608
CUST-00130,"Dec 28, 2024",london;United Kingdom,Tablet-Android,direct,viewed,NULL,No,02/01/2025 15:15,936
CUST-01333,08/31/2024,LONDON;United Kingdom,Mobile-iOS,referral,Added to cart ,n/a,No,09/11/2024 01:55 PM,110
CUST-01703,04-Dec-2024,Berlin;Germany,Tablet-Android,Referral,Added to cart ,N/A,,2024-12-21 04:47:44,649
CUST-01440,04/11/2024,LONDON;United Kingdom,Mobile-Android,instagram ads, Viewed,NULL,FALSE,04/28/2024 06:25 PM,1424
CUST-00853,2024-12-13,Berlin;Germany,Desktop-macOS,Email  Campaign,Added to cart ,,0,12/28/2024 09:53 AM,70
CUST-00443,30-Jun-2024,new york;United States,mobile-ios,referral,Viewed,,0,2024-07-17T02:41:57,231
CUST-01063,28-Oct-2024,london;United Kingdom,Tablet-iPadOS,Affiliate,added to cart,n/a,no,17/11/2024 19:02,1156
CUST-01085,2024-09-15,manchester;United Kingdom,mobile-ios,Email  Campaign,Checkout,,false,23/09/2024 16:36,854
CUST-00164,2024-12-15,Manchester;United Kingdom,Tablet-iPadOS,Facebook Ads,Added to cart ,NULL,N,2025-01-04T11:45:45,285
CUST-01451,"Nov 13, 2024",Los Angeles;United States,Mobile-Android,instagram ads,added to cart,N/A,0,12/01/2024 05:09 PM,1607
CUST-01124,13/04/2024,LONDON;United Kingdom,Mobile-Android,Email  Campaign, Viewed,NULL,N,04/21/2024 12:15 AM,1505
CUST-01332,"Apr 26, 2024",new york;United States,desktop-windows,affiliate ,Purchased ,$304.65,0,2024-05-11 07:01:43,1520
CUST-01517,"Aug 04, 2024",manchester;United Kingdom,Tablet-Android,Email  Campaign,added to cart,N/A,no,2024-08-07T20:54:40,973
CUST-01265,2024-03-07,Melbourne;Australia,desktop-windows,Affiliate,ADDED TO CART,n/a,0,2024-03-17 09:03:03,1323
 CUST-00812,08/01/2024,new york;United States,MOBILE-ANDROID,referral,Added to Cart,NULL,no,20/08/2024 13:09,642
CUST-00094,04/12/2024,Los Angeles;United States,Tablet-Android,Direct, Viewed,n/a,N,28/04/2024 02:31,112
CUST-01203,04/14/2024,Manchester;United Kingdom,Mobile-iOS,Instagram Ads,CHECKOUT,N/A,FALSE,2024-04-27 07:34:23,717
 CUST-01029,31-Jan-2024,Manchester;United Kingdom,Mobile-iOS,Google  Search,Added to cart ,N/A,N,2024-02-09T18:18:53,1016
CUST-00872,17/12/2024,london;United Kingdom,Mobile-iOS,Facebook Ads,ADDED TO CART,n/a,0,22/12/2024 18:24,1554
CUST-00632,"Jan 13, 2024",toronto;Canada,Mobile-iOS, Facebook Ads,added to cart,N/A,,01/31/2024 08:24 PM,1774
CUST-00172,05/22/2024,LONDON;United Kingdom,Tablet-Android,Google  Search,viewed,n/a,0,2024-06-03 15:02:37,1748
 CUST-01447,2024-11-10,Manchester;United Kingdom,MOBILE-ANDROID,instagram ads,checkout,N/A,false,11/13/2024 06:41 PM,254
CUST-00498,2024-08-24,Dublin;Ireland,MOBILE-ANDROID,DIRECT,added to cart,N/A,,2024-08-24 11:29:03,1533
CUST-01262,"May 12, 2024",london;United Kingdom,Desktop-Windows,google search, Viewed,NULL,No,05/30/2024 03:21 PM,234
CUST-01772,01/09/2024,Leeds;United Kingdom,Mobile-Android,facebook ads,Purchased ,£427.68,0,09/19/2024 10:39 AM,158
CUST-01342,19-Sep-2024,london;United Kingdom,Tablet-Android,FACEBOOK ADS,Purchased ,254.37,FALSE,2024-09-26 21:54:17,
CUST-00046,03/04/2024,toronto;Canada,Desktop-Windows,referral, Checkout ,n/a,FALSE,2024-03-10 01:03:53,1727
CUST-00158,18-Sep-2024,Manchester;United Kingdom,Desktop-Windows,Affiliate,VIEWED,,,2024-10-03T12:07:18,224
CUST-01746,02/22/2024,LONDON;United Kingdom,Desktop-macOS,referral,Viewed,n/a,N,12/03/2024 22:42,39
CUST-01285,02/11/2024,New York;United States,desktop-windows,Facebook Ads,Added to cart ,n/a,,2024-11-08T15:48:56,90
CUST-01551,03-Jul-2024,Birmingham;United Kingdom,Tablet-Android,instagram ads,Checkout,NULL,No,09/07/2024 00:09,1568
CUST-01079,"May 17, 2024",london;United Kingdom,Tablet-Android,Facebook Ads,added to cart,NULL,0,29/05/2024 14:31,1109
CUST-00546,27/02/2024,Dublin;Ireland,Mobile-Android,Email Campaign,Purchased ,109.60,false,2024-03-09 11:18:16,1752
CUST-01788,13-Oct-2024,Manchester;United Kingdom,desktop-windows,Direct, Checkout ,NULL,,2024-10-24T22:05:49,524
CUST-01055,21-Feb-2024,new york;United States,Desktop-macOS,Email  Campaign, Viewed,NULL,N,2024-02-22 19:44:18,631
CUST-01368,"Jul 14, 2024",Leeds;United Kingdom,MOBILE-ANDROID,Instagram Ads,purchased, $278.13 ,Y,2024-07-25 03:17:05,1013
CUST-01200,10/31/2024,Manchester;United Kingdom,Tablet-Android,Email  Campaign,Added to Cart,N/A,0,11/17/2024 12:14 PM,450
CUST-00180,"Oct 17, 2024",manchester;United Kingdom,MOBILE-ANDROID,Email Campaign,CHECKOUT,n/a,0,22/10/2024 21:16,1612
CUST-01089,13-Aug-2024,manchester;United Kingdom,MOBILE-ANDROID,facebook ads,PURCHASED,$311.01,no,2024-09-01 08:56:18,654
CUST-00780,30-Apr-2024,Toronto;Canada,Mobile-Android,Google Search,added to cart,N/A,N,2024-05-20T00:39:23,1707
CUST-01529,"Sep 15, 2024",Los Angeles;United States,MOBILE-ANDROID,Google Search, Checkout ,N/A,,2024-09-29T15:02:34,1076
CUST-00621,"Oct 06, 2024",new york;United States,Desktop-macOS,DIRECT, Checkout ,,no,2024-10-21 00:22:10,466
CUST-01105,02/10/2024,london;United Kingdom,mobile-ios,affiliate ,viewed,N/A,,10/07/2024 02:16 AM,46
CUST-01042,2024-05-12,Sydney;Australia,Tablet-iPadOS,email campaign,checkout,NULL,FALSE,05/14/2024 02:39 PM,1342
CUST-00400,2024-11-15,Paris;France,Tablet-iPadOS,DIRECT,Added to cart ,n/a,FALSE,2024-11-22 10:30:26,896
 CUST-01335,03/06/2024,manchester;United Kingdom,Mobile-Android,DIRECT,Added to cart ,,FALSE,2024-06-22T06:47:22,848
CUST-00956,27/02/2024,Paris;France,Mobile-iOS,Instagram Ads,VIEWED,NULL,false,2024-03-13T19:00:55,1235
CUST-00951,28-May-2024,Paris;France,Tablet-Android,Facebook Ads,Viewed,n/a,No,09/06/2024 14:40,1500
CUST-00043,28/01/2024,Los Angeles;United States,Mobile-Android,Instagram Ads,added to cart,NULL,0,2024-02-16T14:31:27,893
CUST-00018,02/05/2024,Los Angeles;United States,mobile-ios,DIRECT,VIEWED,,false,02/22/2024 06:53 PM,290
CUST-00875,16/08/2024,Manchester;United Kingdom,Mobile-Android,direct, Viewed,N/A,false,2024-09-04T05:46:09,62
CUST-01297,2024-01-21,london;United Kingdom,Desktop-Windows,affiliate ,checkout,n/a,no,29/01/2024 12:28,917
CUST-01288,16/03/2024,Dublin;Ireland,Tablet-Android,Email Campaign, Viewed,NULL,0,22/03/2024 00:24,-84
CUST-00722,12/06/2024,Paris;France,Tablet-Android,Affiliate,Added to cart ,NULL,no,2024-12-24T13:03:04,834
CUST-01313,16/04/2024,Dublin;Ireland,desktop-windows,Email  Campaign,Added to Cart,N/A,no,04/26/2024 07:32 AM,1079
CUST-00679,26-Sep-2024,toronto;Canada,Tablet-iPadOS,facebook ads,purchased,$29.69,0,2024-10-10T02:43:57,567
CUST-01281,27-Feb-2024,New York;United States,mobile-ios,Email Campaign,Purchased,$19.45,FALSE,2024-03-16 04:34:25,483
CUST-00078,2024-12-19,Sydney;Australia,Mobile-Android,Instagram Ads,PURCHASED,£339.43,Yes,2024-12-21 04:10:28,1604
CUST-00143,2024-02-22,Toronto;Canada,Tablet-Android,FACEBOOK ADS,VIEWED,NULL,N,2024-02-28T05:57:22,1160
CUST-00347,"Oct 29, 2024",Toronto;Canada,mobile-ios,instagram ads,viewed,NULL,No,2024-11-15 06:30:09,312
CUST-00933,04/01/2024,Sydney;Australia,Desktop-macOS, Facebook Ads,ADDED TO CART,,0,01/19/2024 01:49 PM,1154
CUST-01363,13-Jun-2024,LONDON;United Kingdom,Tablet-iPadOS,facebook ads,VIEWED,,0,27/06/2024 21:46,1117
CUST-01558,06/11/2024,Sydney;Australia,mobile-ios,direct,Checkout,n/a,FALSE,2024-06-14T05:19:01,
CUST-00565,25/11/2024,New York;United States,Mobile-Android,instagram ads,Added to Cart,,,11/27/2024 07:35 AM,300
CUST-01753,2024-10-14,Los Angeles;United States,Mobile-iOS,email campaign,viewed,N/A,no,2024-10-28 12:03:52,19
CUST-00170,12-Sep-2024,LONDON;United Kingdom,Tablet-Android,Facebook Ads,VIEWED,N/A,0,2024-10-01T07:13:54,1577
CUST-01591,"Aug 28, 2024",Paris;France,Desktop-macOS,facebook ads, Viewed,n/a,no,2024-09-16T16:45:56,1508
CUST-01278,09/04/2024,toronto;Canada,mobile-ios,google search,Viewed,NULL,FALSE,2024-04-09T23:54:48,1144
CUST-01094,"Nov 18, 2024",manchester;United Kingdom,Tablet-Android,facebook ads,CHECKOUT,,0,2024-11-26T02:50:48,760
CUST-00304,06/05/2024,Melbourne;Australia,mobile-ios,DIRECT,added to cart,n/a,No,2024-06-21 09:09:44,1286
CUST-01357,06-Aug-2024,Manchester;United Kingdom,Desktop-Windows,Affiliate, Viewed,N/A,FALSE,2024-08-26 16:35:12,838
CUST-00726,05/11/2024,New York;United States,Tablet-iPadOS,FACEBOOK ADS, Checkout ,NULL,N,2024-11-22T04:03:38,1115
CUST-00334,26/08/2024,LONDON;United Kingdom,Tablet-iPadOS, Facebook Ads,Added to cart ,NULL,No,16/09/2024 01:40,543
CUST-01540,02/24/2024,Chicago;United States,Tablet-iPadOS,Referral, Checkout ,NULL,no,24/02/2024 16:56,1534
CUST-01564,2024-12-15,Melbourne;Australia,mobile-ios,Direct,VIEWED,,0,20/12/2024 10:16,304
CUST-00950,05/04/2024,Toronto;Canada,Desktop-macOS,Affiliate,VIEWED,N/A,,2024-04-25 00:40:58,645
CUST-01004,03-Sep-2024,Leeds;United Kingdom,desktop-windows,Affiliate,Viewed,n/a,no,2024-09-09T02:13:48,1482
